ENGINE_ID,SYSTEM_ID,PARENT_ITEM_ID,CHILD_ITEM_ID,BOM_LEVEL,SEQUENCENO,PATH
MAT002384,MAT002389,MAT002076,MAT002009,2,18,->MAT002389->MAT002076->MAT002009
MAT002384,MAT002389,MAT002076,MAT002010,2,19,->MAT002389->MAT002076->MAT002010
MAT002384,MAT002389,MAT002076,MAT002035,2,3,->MAT002389->MAT002076->MAT002035
MAT002384,MAT002389,MAT002076,MAT002061,2,20,->MAT002389->MAT002076->MAT002061
MAT002384,MAT002389,MAT002304,MAT000169,2,1,->MAT002389->MAT002304->MAT000169
MAT002384,MAT002389,MAT002304,MAT000473,2,7,->MAT002389->MAT002304->MAT000473
MAT002384,MAT002389,MAT002304,MAT000477,2,5,->MAT002389->MAT002304->MAT000477
MAT002384,MAT002389,MAT002304,MAT000748,2,2,->MAT002389->MAT002304->MAT000748
MAT002384,MAT002389,MAT002304,MAT000963,2,3,->MAT002389->MAT002304->MAT000963
MAT002384,MAT002389,MAT002304,MAT001336,2,8,->MAT002389->MAT002304->MAT001336
MAT002384,MAT002389,MAT002304,MAT001339,2,10,->MAT002389->MAT002304->MAT001339
MAT002384,MAT002389,MAT002304,MAT001433,2,4,->MAT002389->MAT002304->MAT001433
MAT002384,MAT002389,MAT002304,MAT001898,2,9,->MAT002389->MAT002304->MAT001898
MAT002384,MAT002389,MAT002304,MAT001920,2,6,->MAT002389->MAT002304->MAT001920
MAT002384,MAT002389,MAT002339,MAT000207,3,6,->MAT002389->MAT002342->MAT002339->MAT000207
MAT002384,MAT002389,MAT002339,MAT002005,3,4,->MAT002389->MAT002342->MAT002339->MAT002005
MAT002384,MAT002389,MAT002339,MAT002006,3,2,->MAT002389->MAT002342->MAT002339->MAT002006
MAT002384,MAT002389,MAT002339,MAT002007,3,3,->MAT002389->MAT002342->MAT002339->MAT002007
MAT002384,MAT002389,MAT002339,MAT002033,3,1,->MAT002389->MAT002342->MAT002339->MAT002033
MAT002384,MAT002389,MAT002339,MAT002341,3,5,->MAT002389->MAT002342->MAT002339->MAT002341
MAT002384,MAT002389,MAT002340,MAT000207,3,6,->MAT002389->MAT002342->MAT002340->MAT000207
MAT002384,MAT002389,MAT002340,MAT002004,3,1,->MAT002389->MAT002342->MAT002340->MAT002004
MAT002384,MAT002389,MAT002340,MAT002005,3,4,->MAT002389->MAT002342->MAT002340->MAT002005
MAT002384,MAT002389,MAT002340,MAT002006,3,2,->MAT002389->MAT002342->MAT002340->MAT002006
MAT002384,MAT002389,MAT002340,MAT002007,3,3,->MAT002389->MAT002342->MAT002340->MAT002007
MAT002384,MAT002389,MAT002340,MAT002341,3,5,->MAT002389->MAT002342->MAT002340->MAT002341
MAT002384,MAT002389,MAT002342,MAT002339,2,2,->MAT002389->MAT002342->MAT002339
MAT002384,MAT002389,MAT002342,MAT002340,2,1,->MAT002389->MAT002342->MAT002340
MAT002384,MAT002389,MAT002389,MAT001196,1,1410,->MAT002389->MAT001196
MAT002384,MAT002389,MAT002389,MAT001764,1,1402,->MAT002389->MAT001764
MAT002384,MAT002389,MAT002389,MAT002076,1,1406,->MAT002389->MAT002076
MAT002384,MAT002389,MAT002389,MAT002304,1,1408,->MAT002389->MAT002304
MAT002384,MAT002389,MAT002389,MAT002342,1,1404,->MAT002389->MAT002342
MAT002384,MAT002390,MAT000152,MAT000019,3,1,->MAT002390->MAT002105->MAT000152->MAT000019
MAT002384,MAT002390,MAT000172,MAT000077,3,1,->MAT002390->MAT002105->MAT000172->MAT000077
MAT002384,MAT002390,MAT000244,MAT000068,3,1,->MAT002390->MAT002105->MAT000244->MAT000068
MAT002384,MAT002390,MAT000245,MAT000087,3,1,->MAT002390->MAT002105->MAT000245->MAT000087
MAT002384,MAT002390,MAT000252,MAT001732,3,1,->MAT002390->MAT002121->MAT000252->MAT001732
MAT002384,MAT002390,MAT000253,MAT000165,3,1,->MAT002390->MAT002256->MAT000253->MAT000165
MAT002384,MAT002390,MAT000430,MAT000298,3,1,->MAT002390->MAT001816->MAT000430->MAT000298
MAT002384,MAT002390,MAT000430,MAT000298,3,1,->MAT002390->MAT001876->MAT000430->MAT000298
MAT002384,MAT002390,MAT000501,MAT000499,3,110,->MAT002390->MAT002133->MAT000501->MAT000499
MAT002384,MAT002390,MAT000501,MAT000500,3,100,->MAT002390->MAT002133->MAT000501->MAT000500
MAT002384,MAT002390,MAT000695,MAT000525,3,1,->MAT002390->MAT001804->MAT000695->MAT000525
MAT002384,MAT002390,MAT000699,MAT000026,3,2,->MAT002390->MAT001919->MAT000699->MAT000026
MAT002384,MAT002390,MAT000699,MAT000132,3,1,->MAT002390->MAT001919->MAT000699->MAT000132
MAT002384,MAT002390,MAT000711,MAT000066,3,1,->MAT002390->MAT001919->MAT000711->MAT000066
MAT002384,MAT002390,MAT000727,MAT000153,3,45,->MAT002390->MAT001876->MAT000727->MAT000153
MAT002384,MAT002390,MAT000727,MAT000166,3,46,->MAT002390->MAT001876->MAT000727->MAT000166
MAT002384,MAT002390,MAT000727,MAT000532,3,11,->MAT002390->MAT001876->MAT000727->MAT000532
MAT002384,MAT002390,MAT000727,MAT000532,3,6,->MAT002390->MAT001876->MAT000727->MAT000532
MAT002384,MAT002390,MAT000727,MAT000532,3,7,->MAT002390->MAT001876->MAT000727->MAT000532
MAT002384,MAT002390,MAT000727,MAT000533,3,10,->MAT002390->MAT001876->MAT000727->MAT000533
MAT002384,MAT002390,MAT000727,MAT000533,3,44,->MAT002390->MAT001876->MAT000727->MAT000533
MAT002384,MAT002390,MAT000727,MAT000794,3,3,->MAT002390->MAT001876->MAT000727->MAT000794
MAT002384,MAT002390,MAT000727,MAT000795,3,25,->MAT002390->MAT001876->MAT000727->MAT000795
MAT002384,MAT002390,MAT000727,MAT000796,3,4,->MAT002390->MAT001876->MAT000727->MAT000796
MAT002384,MAT002390,MAT001170,MAT000043,3,1,->MAT002390->MAT001919->MAT001170->MAT000043
MAT002384,MAT002390,MAT001172,MAT000052,3,1,->MAT002390->MAT001876->MAT001172->MAT000052
MAT002384,MAT002390,MAT001172,MAT000054,3,2,->MAT002390->MAT001876->MAT001172->MAT000054
MAT002384,MAT002390,MAT001172,MAT000056,3,3,->MAT002390->MAT001876->MAT001172->MAT000056
MAT002384,MAT002390,MAT001178,MAT000043,3,1,->MAT002390->MAT001919->MAT001178->MAT000043
MAT002384,MAT002390,MAT001180,MAT000051,3,1,->MAT002390->MAT001876->MAT001180->MAT000051
MAT002384,MAT002390,MAT001180,MAT000059,3,3,->MAT002390->MAT001876->MAT001180->MAT000059
MAT002384,MAT002390,MAT001184,MAT000044,3,1,->MAT002390->MAT001816->MAT001184->MAT000044
MAT002384,MAT002390,MAT001247,MAT000020,3,1,->MAT002390->MAT002105->MAT001247->MAT000020
MAT002384,MAT002390,MAT001248,MAT000037,3,1,->MAT002390->MAT002105->MAT001248->MAT000037
MAT002384,MAT002390,MAT001249,MAT000027,3,1,->MAT002390->MAT002105->MAT001249->MAT000027
MAT002384,MAT002390,MAT001250,MAT000136,3,1,->MAT002390->MAT002105->MAT001250->MAT000136
MAT002384,MAT002390,MAT001251,MAT000037,3,1,->MAT002390->MAT002105->MAT001251->MAT000037
MAT002384,MAT002390,MAT001253,MAT000027,3,3,->MAT002390->MAT002105->MAT001253->MAT000027
MAT002384,MAT002390,MAT001253,MAT000032,3,2,->MAT002390->MAT002105->MAT001253->MAT000032
MAT002384,MAT002390,MAT001253,MAT000044,3,1,->MAT002390->MAT002105->MAT001253->MAT000044
MAT002384,MAT002390,MAT001255,MAT000039,3,1,->MAT002390->MAT002105->MAT001255->MAT000039
MAT002384,MAT002390,MAT001255,MAT001256,3,2,->MAT002390->MAT002105->MAT001255->MAT001256
MAT002384,MAT002390,MAT001258,MAT000039,3,1,->MAT002390->MAT002105->MAT001258->MAT000039
MAT002384,MAT002390,MAT001258,MAT001263,3,2,->MAT002390->MAT002105->MAT001258->MAT001263
MAT002384,MAT002390,MAT001260,MAT000044,3,1,->MAT002390->MAT002105->MAT001260->MAT000044
MAT002384,MAT002390,MAT001260,MAT000124,3,3,->MAT002390->MAT002105->MAT001260->MAT000124
MAT002384,MAT002390,MAT001260,MAT000432,3,2,->MAT002390->MAT002105->MAT001260->MAT000432
MAT002384,MAT002390,MAT001262,MAT000039,3,1,->MAT002390->MAT002105->MAT001262->MAT000039
MAT002384,MAT002390,MAT001262,MAT001256,3,2,->MAT002390->MAT002105->MAT001262->MAT001256
MAT002384,MAT002390,MAT001265,MAT000357,3,9,->MAT002390->MAT001934->MAT001265->MAT000357
MAT002384,MAT002390,MAT001265,MAT000360,3,6,->MAT002390->MAT001934->MAT001265->MAT000360
MAT002384,MAT002390,MAT001265,MAT001274,3,1,->MAT002390->MAT001934->MAT001265->MAT001274
MAT002384,MAT002390,MAT001265,MAT001275,3,2,->MAT002390->MAT001934->MAT001265->MAT001275
MAT002384,MAT002390,MAT001265,MAT001276,3,4,->MAT002390->MAT001934->MAT001265->MAT001276
MAT002384,MAT002390,MAT001265,MAT001277,3,5,->MAT002390->MAT001934->MAT001265->MAT001277
MAT002384,MAT002390,MAT001265,MAT001288,3,7,->MAT002390->MAT001934->MAT001265->MAT001288
MAT002384,MAT002390,MAT001265,MAT001340,3,11,->MAT002390->MAT001934->MAT001265->MAT001340
MAT002384,MAT002390,MAT001265,MAT001648,3,8,->MAT002390->MAT001934->MAT001265->MAT001648
MAT002384,MAT002390,MAT001265,MAT002090,3,10,->MAT002390->MAT001934->MAT001265->MAT002090
MAT002384,MAT002390,MAT001265,MAT002091,3,3,->MAT002390->MAT001934->MAT001265->MAT002091
MAT002384,MAT002390,MAT001266,MAT000360,3,7,->MAT002390->MAT001934->MAT001266->MAT000360
MAT002384,MAT002390,MAT001266,MAT001268,3,1,->MAT002390->MAT001934->MAT001266->MAT001268
MAT002384,MAT002390,MAT001266,MAT001269,3,2,->MAT002390->MAT001934->MAT001266->MAT001269
MAT002384,MAT002390,MAT001266,MAT001270,3,3,->MAT002390->MAT001934->MAT001266->MAT001270
MAT002384,MAT002390,MAT001266,MAT001271,3,4,->MAT002390->MAT001934->MAT001266->MAT001271
MAT002384,MAT002390,MAT001266,MAT001273,3,5,->MAT002390->MAT001934->MAT001266->MAT001273
MAT002384,MAT002390,MAT001266,MAT001287,3,6,->MAT002390->MAT001934->MAT001266->MAT001287
MAT002384,MAT002390,MAT001266,MAT002092,3,8,->MAT002390->MAT001934->MAT001266->MAT002092
MAT002384,MAT002390,MAT001267,MAT000360,3,5,->MAT002390->MAT001934->MAT001267->MAT000360
MAT002384,MAT002390,MAT001267,MAT001280,3,1,->MAT002390->MAT001934->MAT001267->MAT001280
MAT002384,MAT002390,MAT001267,MAT001281,3,2,->MAT002390->MAT001934->MAT001267->MAT001281
MAT002384,MAT002390,MAT001267,MAT001282,3,3,->MAT002390->MAT001934->MAT001267->MAT001282
MAT002384,MAT002390,MAT001267,MAT001289,3,4,->MAT002390->MAT001934->MAT001267->MAT001289
MAT002384,MAT002390,MAT001268,MAT001913,4,1,->MAT002390->MAT001934->MAT001266->MAT001268->MAT001913
MAT002384,MAT002390,MAT001270,MAT000121,4,1,->MAT002390->MAT001934->MAT001266->MAT001270->MAT000121
MAT002384,MAT002390,MAT001270,MAT000121,4,1,->MAT002390->MAT001934->MAT001689->MAT001270->MAT000121
MAT002384,MAT002390,MAT001271,MAT001359,4,1,->MAT002390->MAT001934->MAT001266->MAT001271->MAT001359
MAT002384,MAT002390,MAT001272,MAT001283,3,1,->MAT002390->MAT001934->MAT001272->MAT001283
MAT002384,MAT002390,MAT001272,MAT001284,3,2,->MAT002390->MAT001934->MAT001272->MAT001284
MAT002384,MAT002390,MAT001273,MAT000121,4,1,->MAT002390->MAT001934->MAT001266->MAT001273->MAT000121
MAT002384,MAT002390,MAT001274,MAT001894,4,1,->MAT002390->MAT001934->MAT001265->MAT001274->MAT001894
MAT002384,MAT002390,MAT001275,MAT001894,4,1,->MAT002390->MAT001934->MAT001265->MAT001275->MAT001894
MAT002384,MAT002390,MAT001276,MAT000121,4,1,->MAT002390->MAT001934->MAT001265->MAT001276->MAT000121
MAT002384,MAT002390,MAT001277,MAT001894,4,1,->MAT002390->MAT001934->MAT001265->MAT001277->MAT001894
MAT002384,MAT002390,MAT001278,MAT001914,4,1,->MAT002390->MAT001934->MAT001709->MAT001278->MAT001914
MAT002384,MAT002390,MAT001279,MAT001914,4,1,->MAT002390->MAT001934->MAT001709->MAT001279->MAT001914
MAT002384,MAT002390,MAT001280,MAT001894,4,1,->MAT002390->MAT001934->MAT001267->MAT001280->MAT001894
MAT002384,MAT002390,MAT001281,MAT000121,4,1,->MAT002390->MAT001934->MAT001267->MAT001281->MAT000121
MAT002384,MAT002390,MAT001282,MAT000121,4,1,->MAT002390->MAT001934->MAT001267->MAT001282->MAT000121
MAT002384,MAT002390,MAT001283,MAT000114,4,1,->MAT002390->MAT001934->MAT001272->MAT001283->MAT000114
MAT002384,MAT002390,MAT001284,MAT001646,4,1,->MAT002390->MAT001934->MAT001272->MAT001284->MAT001646
MAT002384,MAT002390,MAT001284,MAT001646,4,1,->MAT002390->MAT001934->MAT001697->MAT001284->MAT001646
MAT002384,MAT002390,MAT001286,MAT000131,3,1,->MAT002390->MAT002105->MAT001286->MAT000131
MAT002384,MAT002390,MAT001287,MAT001388,4,1,->MAT002390->MAT001934->MAT001266->MAT001287->MAT001388
MAT002384,MAT002390,MAT001288,MAT001388,4,1,->MAT002390->MAT001934->MAT001265->MAT001288->MAT001388
MAT002384,MAT002390,MAT001289,MAT001388,4,1,->MAT002390->MAT001934->MAT001267->MAT001289->MAT001388
MAT002384,MAT002390,MAT001308,MAT000032,3,1,->MAT002390->MAT001804->MAT001308->MAT000032
MAT002384,MAT002390,MAT001346,MAT000078,3,1,->MAT002390->MAT001816->MAT001346->MAT000078
MAT002384,MAT002390,MAT001353,MAT001354,3,1,->MAT002390->MAT001816->MAT001353->MAT001354
MAT002384,MAT002390,MAT001354,MAT002404,4,2,->MAT002390->MAT001816->MAT001353->MAT001354->MAT002404
MAT002384,MAT002390,MAT001354,MAT002405,4,1,->MAT002390->MAT001816->MAT001353->MAT001354->MAT002405
MAT002384,MAT002390,MAT001356,MAT000031,3,1,->MAT002390->MAT001816->MAT001356->MAT000031
MAT002384,MAT002390,MAT001356,MAT000050,3,2,->MAT002390->MAT001816->MAT001356->MAT000050
MAT002384,MAT002390,MAT001399,MAT001424,3,1,->MAT002390->MAT001919->MAT001399->MAT001424
MAT002384,MAT002390,MAT001400,MAT001425,3,1,->MAT002390->MAT001919->MAT001400->MAT001425
MAT002384,MAT002390,MAT001401,MAT001426,3,1,->MAT002390->MAT001919->MAT001401->MAT001426
MAT002384,MAT002390,MAT001402,MAT001427,3,1,->MAT002390->MAT001919->MAT001402->MAT001427
MAT002384,MAT002390,MAT001403,MAT001428,3,1,->MAT002390->MAT001919->MAT001403->MAT001428
MAT002384,MAT002390,MAT001404,MAT001429,3,1,->MAT002390->MAT001919->MAT001404->MAT001429
MAT002384,MAT002390,MAT001405,MAT001430,3,1,->MAT002390->MAT001919->MAT001405->MAT001430
MAT002384,MAT002390,MAT001406,MAT000122,3,1,->MAT002390->MAT001919->MAT001406->MAT000122
MAT002384,MAT002390,MAT001406,MAT000123,3,3,->MAT002390->MAT001919->MAT001406->MAT000123
MAT002384,MAT002390,MAT001406,MAT001203,3,2,->MAT002390->MAT001919->MAT001406->MAT001203
MAT002384,MAT002390,MAT001408,MAT000122,3,1,->MAT002390->MAT001919->MAT001408->MAT000122
MAT002384,MAT002390,MAT001408,MAT000123,3,3,->MAT002390->MAT001919->MAT001408->MAT000123
MAT002384,MAT002390,MAT001408,MAT001203,3,2,->MAT002390->MAT001919->MAT001408->MAT001203
MAT002384,MAT002390,MAT001409,MAT000122,3,1,->MAT002390->MAT001919->MAT001409->MAT000122
MAT002384,MAT002390,MAT001409,MAT000122,3,2,->MAT002390->MAT001919->MAT001409->MAT000122
MAT002384,MAT002390,MAT001409,MAT000123,3,4,->MAT002390->MAT001919->MAT001409->MAT000123
MAT002384,MAT002390,MAT001409,MAT001203,3,3,->MAT002390->MAT001919->MAT001409->MAT001203
MAT002384,MAT002390,MAT001410,MAT000122,3,1,->MAT002390->MAT001919->MAT001410->MAT000122
MAT002384,MAT002390,MAT001410,MAT000123,3,3,->MAT002390->MAT001919->MAT001410->MAT000123
MAT002384,MAT002390,MAT001410,MAT001203,3,2,->MAT002390->MAT001919->MAT001410->MAT001203
MAT002384,MAT002390,MAT001411,MAT000122,3,1,->MAT002390->MAT001919->MAT001411->MAT000122
MAT002384,MAT002390,MAT001411,MAT000123,3,3,->MAT002390->MAT001919->MAT001411->MAT000123
MAT002384,MAT002390,MAT001411,MAT001203,3,2,->MAT002390->MAT001919->MAT001411->MAT001203
MAT002384,MAT002390,MAT001411,MAT001203,3,5,->MAT002390->MAT001919->MAT001411->MAT001203
MAT002384,MAT002390,MAT001411,MAT001203,3,6,->MAT002390->MAT001919->MAT001411->MAT001203
MAT002384,MAT002390,MAT001411,MAT001204,3,4,->MAT002390->MAT001919->MAT001411->MAT001204
MAT002384,MAT002390,MAT001412,MAT000122,3,1,->MAT002390->MAT001919->MAT001412->MAT000122
MAT002384,MAT002390,MAT001412,MAT000123,3,3,->MAT002390->MAT001919->MAT001412->MAT000123
MAT002384,MAT002390,MAT001412,MAT001203,3,2,->MAT002390->MAT001919->MAT001412->MAT001203
MAT002384,MAT002390,MAT001412,MAT001203,3,5,->MAT002390->MAT001919->MAT001412->MAT001203
MAT002384,MAT002390,MAT001412,MAT001203,3,6,->MAT002390->MAT001919->MAT001412->MAT001203
MAT002384,MAT002390,MAT001412,MAT001204,3,4,->MAT002390->MAT001919->MAT001412->MAT001204
MAT002384,MAT002390,MAT001413,MAT001202,3,1,->MAT002390->MAT001919->MAT001413->MAT001202
MAT002384,MAT002390,MAT001414,MAT001202,3,1,->MAT002390->MAT001919->MAT001414->MAT001202
MAT002384,MAT002390,MAT001415,MAT001202,3,1,->MAT002390->MAT001919->MAT001415->MAT001202
MAT002384,MAT002390,MAT001416,MAT001202,3,1,->MAT002390->MAT001919->MAT001416->MAT001202
MAT002384,MAT002390,MAT001417,MAT001202,3,1,->MAT002390->MAT001919->MAT001417->MAT001202
MAT002384,MAT002390,MAT001418,MAT001202,3,1,->MAT002390->MAT001919->MAT001418->MAT001202
MAT002384,MAT002390,MAT001419,MAT000045,3,2,->MAT002390->MAT001919->MAT001419->MAT000045
MAT002384,MAT002390,MAT001419,MAT000045,3,3,->MAT002390->MAT001919->MAT001419->MAT000045
MAT002384,MAT002390,MAT001419,MAT000045,3,4,->MAT002390->MAT001919->MAT001419->MAT000045
MAT002384,MAT002390,MAT001419,MAT000045,3,5,->MAT002390->MAT001919->MAT001419->MAT000045
MAT002384,MAT002390,MAT001419,MAT000047,3,1,->MAT002390->MAT001919->MAT001419->MAT000047
MAT002384,MAT002390,MAT001420,MAT000043,3,2,->MAT002390->MAT001919->MAT001420->MAT000043
MAT002384,MAT002390,MAT001420,MAT000043,3,4,->MAT002390->MAT001919->MAT001420->MAT000043
MAT002384,MAT002390,MAT001420,MAT000043,3,5,->MAT002390->MAT001919->MAT001420->MAT000043
MAT002384,MAT002390,MAT001420,MAT000045,3,3,->MAT002390->MAT001919->MAT001420->MAT000045
MAT002384,MAT002390,MAT001420,MAT000046,3,1,->MAT002390->MAT001919->MAT001420->MAT000046
MAT002384,MAT002390,MAT001421,MAT000043,3,2,->MAT002390->MAT001919->MAT001421->MAT000043
MAT002384,MAT002390,MAT001421,MAT000045,3,3,->MAT002390->MAT001919->MAT001421->MAT000045
MAT002384,MAT002390,MAT001421,MAT000046,3,1,->MAT002390->MAT001919->MAT001421->MAT000046
MAT002384,MAT002390,MAT001422,MAT000040,3,4,->MAT002390->MAT001919->MAT001422->MAT000040
MAT002384,MAT002390,MAT001422,MAT000043,3,2,->MAT002390->MAT001919->MAT001422->MAT000043
MAT002384,MAT002390,MAT001422,MAT000043,3,3,->MAT002390->MAT001919->MAT001422->MAT000043
MAT002384,MAT002390,MAT001422,MAT000044,3,1,->MAT002390->MAT001919->MAT001422->MAT000044
MAT002384,MAT002390,MAT001423,MAT000043,3,1,->MAT002390->MAT001919->MAT001423->MAT000043
MAT002384,MAT002390,MAT001431,MAT000081,3,1,->MAT002390->MAT001919->MAT001431->MAT000081
MAT002384,MAT002390,MAT001437,MAT000040,3,1,->MAT002390->MAT002256->MAT001437->MAT000040
MAT002384,MAT002390,MAT001438,MAT000148,3,1,->MAT002390->MAT002256->MAT001438->MAT000148
MAT002384,MAT002390,MAT001439,MAT000148,3,1,->MAT002390->MAT002256->MAT001439->MAT000148
MAT002384,MAT002390,MAT001440,MAT000148,3,1,->MAT002390->MAT002256->MAT001440->MAT000148
MAT002384,MAT002390,MAT001532,MAT001913,4,1,->MAT002390->MAT001933->MAT002213->MAT001532->MAT001913
MAT002384,MAT002390,MAT001534,MAT000071,3,1,->MAT002390->MAT002133->MAT001534->MAT000071
MAT002384,MAT002390,MAT001554,MAT001556,3,1,->MAT002390->MAT001555->MAT001554->MAT001556
MAT002384,MAT002390,MAT001555,MAT000194,2,3,->MAT002390->MAT001555->MAT000194
MAT002384,MAT002390,MAT001555,MAT000424,2,7,->MAT002390->MAT001555->MAT000424
MAT002384,MAT002390,MAT001555,MAT000822,2,6,->MAT002390->MAT001555->MAT000822
MAT002384,MAT002390,MAT001555,MAT000842,2,5,->MAT002390->MAT001555->MAT000842
MAT002384,MAT002390,MAT001555,MAT000968,2,9,->MAT002390->MAT001555->MAT000968
MAT002384,MAT002390,MAT001555,MAT000973,2,2,->MAT002390->MAT001555->MAT000973
MAT002384,MAT002390,MAT001555,MAT001019,2,8,->MAT002390->MAT001555->MAT001019
MAT002384,MAT002390,MAT001555,MAT001554,2,1,->MAT002390->MAT001555->MAT001554
MAT002384,MAT002390,MAT001555,MAT001990,2,4,->MAT002390->MAT001555->MAT001990
MAT002384,MAT002390,MAT001570,MAT001913,4,1,->MAT002390->MAT001934->MAT001689->MAT001570->MAT001913
MAT002384,MAT002390,MAT001571,MAT000121,4,1,->MAT002390->MAT001934->MAT001689->MAT001571->MAT000121
MAT002384,MAT002390,MAT001572,MAT001388,4,1,->MAT002390->MAT001934->MAT001689->MAT001572->MAT001388
MAT002384,MAT002390,MAT001573,MAT001359,4,1,->MAT002390->MAT001934->MAT001689->MAT001573->MAT001359
MAT002384,MAT002390,MAT001574,MAT001913,4,1,->MAT002390->MAT001934->MAT001689->MAT001574->MAT001913
MAT002384,MAT002390,MAT001575,MAT001894,4,1,->MAT002390->MAT001934->MAT001688->MAT001575->MAT001894
MAT002384,MAT002390,MAT001576,MAT000121,4,1,->MAT002390->MAT001934->MAT001688->MAT001576->MAT000121
MAT002384,MAT002390,MAT001577,MAT000121,4,1,->MAT002390->MAT001934->MAT001688->MAT001577->MAT000121
MAT002384,MAT002390,MAT001578,MAT001894,4,1,->MAT002390->MAT001934->MAT001688->MAT001578->MAT001894
MAT002384,MAT002390,MAT001579,MAT001388,4,1,->MAT002390->MAT001934->MAT001688->MAT001579->MAT001388
MAT002384,MAT002390,MAT001580,MAT000121,4,1,->MAT002390->MAT001934->MAT001688->MAT001580->MAT000121
MAT002384,MAT002390,MAT001582,MAT000121,5,1,->MAT002390->MAT001933->MAT002209->MAT001674->MAT001582->MAT000121
MAT002384,MAT002390,MAT001583,MAT001894,5,1,->MAT002390->MAT001933->MAT002209->MAT001677->MAT001583->MAT001894
MAT002384,MAT002390,MAT001584,MAT000121,5,1,->MAT002390->MAT001933->MAT002209->MAT001677->MAT001584->MAT000121
MAT002384,MAT002390,MAT001585,MAT000121,5,1,->MAT002390->MAT001933->MAT002209->MAT001677->MAT001585->MAT000121
MAT002384,MAT002390,MAT001586,MAT000121,5,1,->MAT002390->MAT001933->MAT002209->MAT001677->MAT001586->MAT000121
MAT002384,MAT002390,MAT001587,MAT000121,5,1,->MAT002390->MAT001933->MAT001691->MAT001695->MAT001587->MAT000121
MAT002384,MAT002390,MAT001588,MAT001894,5,1,->MAT002390->MAT001933->MAT002209->MAT001677->MAT001588->MAT001894
MAT002384,MAT002390,MAT001589,MAT001913,5,1,->MAT002390->MAT001933->MAT002209->MAT001675->MAT001589->MAT001913
MAT002384,MAT002390,MAT001590,MAT000121,5,1,->MAT002390->MAT001933->MAT002209->MAT001675->MAT001590->MAT000121
MAT002384,MAT002390,MAT001591,MAT000121,5,1,->MAT002390->MAT001933->MAT002209->MAT001675->MAT001591->MAT000121
MAT002384,MAT002390,MAT001592,MAT000121,5,1,->MAT002390->MAT001933->MAT002209->MAT001675->MAT001592->MAT000121
MAT002384,MAT002390,MAT001593,MAT000121,5,1,->MAT002390->MAT001933->MAT002209->MAT001675->MAT001593->MAT000121
MAT002384,MAT002390,MAT001594,MAT000121,5,1,->MAT002390->MAT001933->MAT002209->MAT001675->MAT001594->MAT000121
MAT002384,MAT002390,MAT001595,MAT001388,5,1,->MAT002390->MAT001933->MAT002209->MAT001675->MAT001595->MAT001388
MAT002384,MAT002390,MAT001596,MAT000120,5,1,->MAT002390->MAT001933->MAT002209->MAT001675->MAT001596->MAT000120
MAT002384,MAT002390,MAT001596,MAT000120,5,1,->MAT002390->MAT001933->MAT002209->MAT002203->MAT001596->MAT000120
MAT002384,MAT002390,MAT001597,MAT000121,5,1,->MAT002390->MAT001933->MAT002209->MAT002203->MAT001597->MAT000121
MAT002384,MAT002390,MAT001598,MAT000121,5,1,->MAT002390->MAT001933->MAT002209->MAT002203->MAT001598->MAT000121
MAT002384,MAT002390,MAT001599,MAT000121,5,1,->MAT002390->MAT001933->MAT002209->MAT002203->MAT001599->MAT000121
MAT002384,MAT002390,MAT001600,MAT001388,5,1,->MAT002390->MAT001933->MAT002209->MAT002196->MAT001600->MAT001388
MAT002384,MAT002390,MAT001601,MAT000121,5,1,->MAT002390->MAT001933->MAT002209->MAT002208->MAT001601->MAT000121
MAT002384,MAT002390,MAT001602,MAT000121,5,1,->MAT002390->MAT001933->MAT002209->MAT002208->MAT001602->MAT000121
MAT002384,MAT002390,MAT001603,MAT001388,5,1,->MAT002390->MAT001933->MAT002209->MAT002208->MAT001603->MAT001388
MAT002384,MAT002390,MAT001604,MAT001914,5,1,->MAT002390->MAT001933->MAT002209->MAT001676->MAT001604->MAT001914
MAT002384,MAT002390,MAT001605,MAT000120,5,1,->MAT002390->MAT001933->MAT002209->MAT001676->MAT001605->MAT000120
MAT002384,MAT002390,MAT001606,MAT001913,4,1,->MAT002390->MAT001934->MAT001690->MAT001606->MAT001913
MAT002384,MAT002390,MAT001607,MAT001913,4,1,->MAT002390->MAT001934->MAT001690->MAT001607->MAT001913
MAT002384,MAT002390,MAT001608,MAT001894,5,1,->MAT002390->MAT001933->MAT002209->MAT001676->MAT001608->MAT001894
MAT002384,MAT002390,MAT001609,MAT000121,5,1,->MAT002390->MAT001933->MAT002209->MAT001676->MAT001609->MAT000121
MAT002384,MAT002390,MAT001610,MAT000121,5,1,->MAT002390->MAT001933->MAT002209->MAT001676->MAT001610->MAT000121
MAT002384,MAT002390,MAT001611,MAT000096,3,3,->MAT002390->MAT001934->MAT001611->MAT000096
MAT002384,MAT002390,MAT001611,MAT000097,3,4,->MAT002390->MAT001934->MAT001611->MAT000097
MAT002384,MAT002390,MAT001611,MAT000360,3,5,->MAT002390->MAT001934->MAT001611->MAT000360
MAT002384,MAT002390,MAT001611,MAT001151,3,2,->MAT002390->MAT001934->MAT001611->MAT001151
MAT002384,MAT002390,MAT001611,MAT001340,3,6,->MAT002390->MAT001934->MAT001611->MAT001340
MAT002384,MAT002390,MAT001611,MAT001913,3,1,->MAT002390->MAT001934->MAT001611->MAT001913
